"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","0.000000","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","0.000000","0","5"
"/Game/BPs/TVMats/M_TV6.M_TV6","0","8","8","1","0.000000","0","8"
"/Game/BPs/TVMats/M_TV5.M_TV5","0","8","8","1","0.000000","0","8"
"/Game/BPs/TVMats/M_TV4.M_TV4","0","8","8","1","0.000000","0","8"
"/Game/BPs/TVMats/M_TV3.M_TV3","0","8","8","1","0.000000","0","8"
"/Game/BPs/TVMats/M_TV2.M_TV2","0","8","8","1","0.000000","0","8"
"/Game/BPs/TVMats/M_TV7.M_TV7","0","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Master_Materials/M_BasicMat.M_BasicMat","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Window01/M_Window01.M_Window01","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Window01/M_Window04.M_Window04","0","3","3","1","0.000000","0","3"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","0.000000","0","10"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","0.000000","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","0.000000","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","0.000000","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","0.000000","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","0.000000","0","13"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","0.000000","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","0.000000","0","32"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_AlphaTest.M_AlphaTest","0","14","16","1","0.000000","0","16"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Decal01/M_Decal01.M_Decal01","0","9","9","1","0.000000","0","9"
"/Game/DreamscapeSeries/SharedResources/Materials/Effects/M_Firefly.M_Firefly","0","65","75","1","0.000000","0","75"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground_C.M_Smoke_Ground_C","0","18","18","1","0.000000","0","18"
"/Game/TokyoStylizedEnvironment/Materials/Tile_TreeTrunk/M_TreeTrunk.M_TreeTrunk","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Street_Trash/M_StreetTrash.M_StreetTrash","0","6","7","1","0.000000","0","7"
"/Game/TokyoStylizedEnvironment/Materials/Foliage_Tree01/M_Leaves01.M_Leaves01","0","28","32","1","0.000000","0","32"
"/Game/TokyoStylizedEnvironment/Materials/Foliage_Tree_Sakura/M_Sakura_Ground_Decal.M_Sakura_Ground_Decal","0","9","9","1","0.000000","0","9"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Awning/M_Awning.M_Awning","0","3","3","1","0.000000","0","3"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette.M_BaseColorPalette","0","18","21","1","0.000000","0","21"
"/InterchangeAssets/gltf/M_Default.M_Default","0","110","128","6","0.000000","0","128"
"/DatasmithContent/Materials/Water/M_Water.M_Water","0","12","12","1","0.000000","12","36"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","110","128","6","0.000000","0","128"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","0.000000","0","112"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","0.000000","0","28"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","112","6","0.000000","0","112"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","0.000000","0","92"
"/Game/TokyoStylizedEnvironment/Materials/Master_Materials/M_TilingMat.M_TilingMat","0","3","3","1","0.000000","3","9"
"/Game/Asian_Village/materials/trees_materials/M_foliage.M_foliage","0","28","32","1","0.000000","0","32"
"/Game/Asian_Village/materials/props_materials/M_lantern.M_lantern","0","3","3","1","0.000000","0","3"
"/Game/Asian_Village/materials/building_materials/base_materials/M_tiles_WPO.M_tiles_WPO","0","3","3","1","0.000000","0","3"
"/Game/Asian_Village/materials/building_materials/M_building_concrete_WPO.M_building_concrete_WPO","0","3","3","1","0.000000","0","3"
"/Game/Asian_Village/materials/building_materials/base_materials/M_concrete.M_concrete","0","6","6","1","0.000000","0","6"
"/Game/Asian_Village/materials/building_materials/base_materials/M_wicker_wallpaper.M_wicker_wallpaper","0","6","7","1","0.000000","0","7"
"/Game/Asian_Village/materials/building_materials/M_wooden_fence.M_wooden_fence","0","6","6","1","0.000000","0","6"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles11.WorldAlignedTextureTiles11","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles2.WorldAlignedTextureTiles2","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles9.WorldAlignedTextureTiles9","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles8.WorldAlignedTextureTiles8","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles3.WorldAlignedTextureTiles3","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles7.WorldAlignedTextureTiles7","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles6.WorldAlignedTextureTiles6","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles5.WorldAlignedTextureTiles5","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles4.WorldAlignedTextureTiles4","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles1.WorldAlignedTextureTiles1","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/Buildings/WorldAlignedTextureTiles10.WorldAlignedTextureTiles10","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Decal01/M_DecalMasked.M_DecalMasked","0","14","16","1","0.000000","0","16"
"/Game/Asian_Village/materials/building_materials/M_building_wood.M_building_wood","0","6","6","1","0.000000","0","6"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureDirt.WorldAlignedTextureDirt","0","3","3","1","0.000000","0","3"
"/Game/DreamscapeSeries/SharedResources/Materials/Foliage/M_Plants_Master.M_Plants_Master","0","56","64","2","0.000000","0","64"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","6","6","2","0.000000","0","6"
"/Game/Asian_Village/materials/plants_materials/M_plants.M_plants","0","28","32","1","0.000000","0","32"
"/Game/Asian_Village/materials/trees_materials/M_bark.M_bark","0","39","42","1","0.000000","0","42"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureRoad.WorldAlignedTextureRoad","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureTiles.WorldAlignedTextureTiles","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureGrass.WorldAlignedTextureGrass","0","3","3","1","0.000000","0","3"
"/Game/TokyoStylizedEnvironment/Textures/WorldAligned/WorldAlignedTextureCurb.WorldAlignedTextureCurb","0","3","3","1","0.000000","0","3"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","14.203020","0","6"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","0","1","0.000000","0","0"
"Globals","49","10308","0","1","0.000000","0","0"
"","49","64","0","1","0.000000","65","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","8","8","1","0.000000","0","8"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","8","8","1","0.000000","0","8"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","12","14","1","0.000000","0","14"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","0.000000","0","7"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","0.000000","0","21"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","0.000000","0","11"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","10","10","1","0.000000","0","10"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","0.000000","0","7"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","0.000000","0","27"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","17","19","1","0.000000","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","0.000000","0","11"
"/MovieRenderPipeline/Materials/MoviePipeline_StencilCutout.MoviePipeline_StencilCutout","49","22","24","1","0.000000","0","24"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","0.000000","0","45"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","72","78","1","0.000000","0","78"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","0.000000","0","24"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","8","8","1","0.000000","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","0.000000","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","8","8","1","0.000000","0","8"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","8","8","1","0.000000","0","8"
"/Engine/VREditor/TransformGizmo/Main.Main","49","8","8","1","0.000000","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","79","79","1","0.000000","0","79"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","11","12","1","0.000000","0","12"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","0.000000","0","11"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","75","80","6","0.000000","0","88"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","0.000000","0","22"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","0.000000","0","16"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","17","17","1","0.000000","0","17"
"/MovieRenderPipeline/Blueprints/M_MoviePipelineRenderPreview.M_MoviePipelineRenderPreview","49","15","15","1","0.000000","0","15"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","11","12","1","0.000000","0","12"
"/ControlRig/M_Manip.M_Manip","49","11","12","1","0.000000","0","12"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","56","62","2","0.000000","0","62"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","0.000000","0","7"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","0.000000","0","7"
"/Pedestrian_System/Demo_Content/PlayerCharacter/Animations/Mannequin/Character/Materials/M_Body.M_Body","49","11","11","1","0.000000","0","11"
"/Pedestrian_System/Demo_Content/Materials/CharacterMaterials/M_CharacterParent.M_CharacterParent","49","11","11","1","0.000000","0","11"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","153.651154","0","16"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","87.692123","0","0"
"/Game/TokyoStylizedEnvironment/Materials/Tile_Glass/M_Glass_Opaque1.M_Glass_Opaque1","49","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Tile_Glass/M_Glass_Opaque.M_Glass_Opaque","49","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Emissive_Light/M_Emissive.M_Emissive","49","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Tile_Glass/M_Glass.M_Glass","49","17","17","1","0.000000","0","17"
"/Game/BPs/TrafficLightMats/ML_TrafficLight_Lit_Amber.ML_TrafficLight_Lit_Amber","49","8","8","1","0.000000","0","8"
"/Game/BPs/TrafficLightMats/ML_TrafficLight_Lit_Red.ML_TrafficLight_Lit_Red","49","8","8","1","0.000000","0","8"
"/Game/BPs/TrafficLightMats/ML_TrafficLight_Lit_Green.ML_TrafficLight_Lit_Green","49","8","8","1","0.000000","0","8"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","72","78","1","0.000000","0","78"
"/MovieRenderPipeline/Materials/MovieRenderQueue_WorldDepth.MovieRenderQueue_WorldDepth","49","7","7","1","0.000000","0","7"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","21","23","1","0.000000","0","23"
"/HDRIBackdrop/Materials/HDRI_Projection_Sky.HDRI_Projection_Sky","49","14","14","2","0.000000","0","14"
"/HDRIBackdrop/Materials/HDRI_Projection_Floor.HDRI_Projection_Floor","49","16","16","2","0.000000","0","16"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","92","92","1","0.000000","0","92"
"/MovieRenderPipeline/Materials/MovieRenderQueue_MotionVectors.MovieRenderQueue_MotionVectors","49","7","7","1","0.000000","0","7"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","33","33","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","76","76","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","0.000000","0","45"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1269","1292","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","67","67","1","0.000000","0","67"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette1.M_BaseColorPalette1","49","28","31","1","0.000000","0","31"
"/Game/BPs/TVMats/M_TV1.M_TV1","49","17","17","1","0.000000","0","17"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","0.000000","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","0.000000","0","7"
"/Game/BPs/TVMats/M_TV6.M_TV6","49","17","17","1","0.000000","0","17"
"/Game/BPs/TVMats/M_TV5.M_TV5","49","17","17","1","0.000000","0","17"
"/Game/BPs/TVMats/M_TV4.M_TV4","49","17","17","1","0.000000","0","17"
"/Game/BPs/TVMats/M_TV3.M_TV3","49","17","17","1","0.000000","0","17"
"/Game/BPs/TVMats/M_TV2.M_TV2","49","17","17","1","0.000000","0","17"
"/Game/BPs/TVMats/M_TV7.M_TV7","49","17","17","1","0.000000","0","17"
"/Game/TokyoStylizedEnvironment/Materials/Master_Materials/M_BasicMat.M_BasicMat","49","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Window01/M_Window01.M_Window01","49","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Window01/M_Window04.M_Window04","49","8","8","1","0.000000","0","8"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","18","18","1","0.000000","0","18"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","15","15","1","0.000000","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","0.000000","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","0.000000","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","15","15","1","0.000000","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","15","15","1","0.000000","0","15"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","42","46","1","0.000000","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","42","46","1","0.000000","0","46"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_AlphaTest.M_AlphaTest","49","21","23","1","0.000000","0","23"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Decal01/M_Decal01.M_Decal01","49","13","13","1","0.000000","0","13"
"/Game/DreamscapeSeries/SharedResources/Materials/Effects/M_Firefly.M_Firefly","49","80","90","1","0.000000","0","90"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_Ground_C.M_Smoke_Ground_C","49","23","23","1","0.000000","0","23"
"/Game/TokyoStylizedEnvironment/Materials/Tile_TreeTrunk/M_TreeTrunk.M_TreeTrunk","49","8","8","1","0.000000","0","8"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Street_Trash/M_StreetTrash.M_StreetTrash","49","11","12","1","0.000000","0","12"
"/Game/TokyoStylizedEnvironment/Materials/Foliage_Tree01/M_Leaves01.M_Leaves01","49","42","46","1","0.000000","0","46"
"/Game/TokyoStylizedEnvironment/Materials/Foliage_Tree_Sakura/M_Sakura_Ground_Decal.M_Sakura_Ground_Decal","49","13","13","1","0.000000","0","13"
"/Game/TokyoStylizedEnvironment/Materials/Trim_Awning/M_Awning.M_Awning","49","8","8","1","0.000000","0","8"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette.M_BaseColorPalette","49","28","31","1","0.000000","0","31"
"/InterchangeAssets/gltf/M_Default.M_Default","49","164","182","6","0.000000","0","182"
"/DatasmithContent/Materials/Water/M_Water.M_Water","49","30","30","1","0.000000","0","30"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","164","182","6","0.000000","0","182"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","156","166","6","0.000000","0","166"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","0.000000","0","54"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","156","166","6","0.000000","0","166"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","202","212","6","0.000000","0","212"
"/Game/TokyoStylizedEnvironment/Materials/Master_Materials/M_TilingMat.M_TilingMat","49","8","8","1","0.000000","0","8"
"/Game/Asian_Village/materials/trees_materials/M_foliage.M_foliage","49","42","46","1","0.000000","0","46"
"/Game/Asian_Village/materials/props_materials/M_lantern.M_lantern","49","8","8","1","0.000000","0","8"
"/Game/Asian_Village/materials/building_materials/base_materials/M_tiles_WPO.M_tiles_WPO","49","8","8","1","0.000000","0","8"
"/Game/Asian_Village/materials/building_materials/M_building_concrete_WPO.M_building_concrete_WPO","49","8","8","1","0.000000","0","8"
"/Game/Asian_Village/materials/building_materials/base_materials/M_concrete.M_concrete","49","14","14","1","0.000000","0","14"
